Id,SalePrice
1992,209370.8278
1993,173189.4308
1994,230324.3988
1995,182669.9515
1996,239551.0684
1997,337923.1181
1998,330359.4489
1999,241085.3585
2000,307919.9455
2001,248827.8527
2002,222151.4708
2003,260094.2821
2004,257531.1394
2005,221581.3222
2006,228892.0789
2007,241765.79
2008,206987.6914
2009,189749.7213
2010,194904.7861
2011,148783.6939
2012,180481.2341
2013,183838.9922
2014,187937.8386
2015,205138.5466
2016,188903.252
2017,192453.434
2018,122136.5803
2019,133423.9574
2020,109250.5158
2021,118033.1655
2022,184497.873
2023,134292.6425
2024,227936.1423
2025,348777.1834
2026,179731.9898
2027,151873.206
2028,168631.1191
2029,170230.2185
2030,295562.735
2031,276081.3892
2032,280803.3042
2033,298661.6962
2034,167430.2468
2035,201705.9675
2036,193109.5746
2037,205243.9206
2038,302679.6119
2039,231671.583
2040,397905.3425
2041,263800.932
2042,206260.3276
2043,171154.1061
2044,177114.5074
2045,217186.6542
2046,146894.271
2047,141522.5249
2048,134420.7021
2049,148688.5726
2050,174850.9281
2051,106463.5643
2052,138474.7388
2053,148706.4316
2054,82978.95922
2055,155779.06
2056,128593.7437
2057,125447.969
2058,229149.79
2059,131337.6459
2060,149606.8294
2061,176104.7591
2062,136013.9732
2063,120891.0889
2064,135332.238
2065,120049.0317
2066,176317.1392
2067,121686.578
2068,140194.7915
2069,75989.42003
2070,112601.6472
2071,84150.81572
2072,127824.3226
2073,138432.0625
2074,183800.7753
2075,158033.1153
2076,128955.58
2077,144032.859
2078,128959.036
2079,138841.7376
2080,117305.7937
2081,123492.2363
2082,116018.9345
2083,141298.6043
2084,111231.5629
2085,125008.1055
2086,133430.7476
2087,122873.4597
2088,78604.40683
2089,72466.8788
2090,117828.5828
2091,117187.0964
2092,122187.4293
2093,123802.8324
2094,126291.2183
2095,152777.1451
2096,71504.24344
2097,81722.61936
2098,136870.4588
2099,68357.91081
2100,85109.41241
2101,120197.6682
2102,127696.0517
2103,95336.51395
2104,138668.3669
2105,108231.5217
2106,73190.3647
2107,217311.9543
2108,115917.1272
2109,115101.3482
2110,134210.5267
2111,157248.7663
2112,127539.0598
2113,110583.6349
2114,99994.64307
2115,147954.2886
2116,118530.1326
2117,154051.6419
2118,130290.1705
2119,109362.2108
2120,106480.4166
2121,108914.9457
2122,95840.81606
2123,77776.70445
2124,184082.7131
2125,125520.9749
2126,158146.329
2127,158073.6598
2128,119310.5716
2129,104904.3536
2130,143352.8907
2131,165324.32
2132,120616.5052
2133,126509.993
2134,129299.9259
2135,102589.9778
2136,68572.39575
2137,113004.6099
2138,137717.1749
2139,153046.665
2140,140040.7537
2141,143753.5942
2142,130278.2228
2143,139338.8374
2144,146905.8313
2145,137857.3162
2146,161118.6201
2147,139446.6899
2148,127387.6393
2149,139258.1749
2150,231787.2005
2151,126023.3651
2152,204949.6462
2153,157998.588
2154,105427.7204
2155,126716.2927
2156,236797.967
2157,223628.5237
2158,246375.3331
2159,216155.0389
2160,171717.1247
2161,246351.8345
2162,434511.4299
2163,338591.3488
2164,247985.4931
2165,191688.2147
2166,140238.6062
2167,222017.9218
2168,202365.7294
2169,193526.0572
2170,223678.742
2171,142622.7318
2172,136011.3884
2173,160745.8719
2174,230715.387
2175,317650.7312
2176,322882.902
2177,248145.5443
2178,210384.778
2179,144392.6735
2180,230096.9347
2181,186114.8162
2182,211908.7541
2183,191430.2426
2184,131531.3357
2185,137365.302
2186,144989.0881
2187,150636.7773
2188,158455.6439
2189,214321.194
2190,72704.25876
2191,76059.88207
2192,92152.29241
2193,117161.6407
2194,100313.3483
2195,116330.8061
2196,100753.0612
2197,116381.0011
2198,167237.6889
2199,179791.6648
2200,126826.4096
2201,132764.5986
2202,206936.0963
2203,139645.6264
2204,170385.6116
2205,115998.1092
2206,138450.8748
2207,202140.7802
2208,251429.346
2209,202164.5216
2210,122158.0766
2211,125118.9435
2212,114368.2925
2213,112915.2163
2214,121734.3003
2215,109174.8984
2216,150684.2803
2217,97181.00116
2218,71820.72667
2219,67694.6077
2220,74390.63378
2221,321822.3158
2222,252467.7176
2223,273525.4293
2224,214864.8113
2225,134233.0029
2226,184122.4426
2227,191642.802
2228,274418.4721
2229,228830.5597
2230,147341.7698
2231,210221.9823
2232,191540.3148
2233,170729.0007
2234,240429.0738
2235,217023.9175
2236,258304.9899
2237,341881.6145
2238,210097.8271
2239,133724.9393
2240,165888.7255
2241,146455.0071
2242,129836.5087
2243,121559.7819
2244,106635.9933
2245,103581.2916
2246,146575.7729
2247,110523.855
2248,123589.8829
2249,125483.7258
2250,138438.4605
2251,124250.3028
2252,185007.2206
2253,152940.1485
2254,181789.8398
2255,187041.6891
2256,185326.6618
2257,196739.1377
2258,174496.4751
2259,178774.6818
2260,162748.876
2261,203259.9135
2262,232212.4788
2263,343742.8272
2264,394730.3676
2265,179898.3495
2266,298670.3067
2267,373220.8947
2268,371416.7123
2269,159919.9167
2270,199258.4635
2271,224080.625
2272,205274.7501
2273,163816.724
2274,170310.552
2275,165526.7243
2276,192409.0388
2277,177856.0309
2278,145816.1652
2279,134698.99
2280,129637.6367
2281,164946.5525
2282,175043.8408
2283,99849.10359
2284,108116.7215
2285,162438.797
2286,124512.0787
2287,350623.6097
2288,257650.1594
2289,354087.6349
2290,438471.5486
2291,328353.5317
2292,437308.9946
2293,447302.6047
2294,427627.1954
2295,439649.1347
2296,255510.8897
2297,289149.7421
2298,334403.2001
2299,402112.2253
2300,343435.7106
2301,283822.4523
2302,226141.4964
2303,238478.1832
2304,247337.5466
2305,166618.7195
2306,166618.7195
2307,175413.4646
2308,223532.7825
2309,289999.3946
2310,207330.8833
2311,192090.5661
2312,189267.566
2313,177668.7211
2314,175516.938
2315,177847.5782
2316,178367.434
2317,174278.1424
2318,177553.9865
2319,174634.0794
2320,178893.8141
2321,246300.1706
2322,176954.7651
2323,184605.4574
2324,173071.0591
2325,202435.2616
2326,172059.613
2327,214697.3449
2328,227757.7016
2329,189553.3071
2330,177369.3736
2331,342353.8308
2332,416461.4447
2333,313060.3617
2334,256247.2378
2335,250350.8065
2336,315174.9847
2337,190096.3476
2338,279071.5472
2339,228593.8638
2340,401709.042
2341,207744.7759
2342,230491.7442
2343,217778.0053
2344,240237.0604
2345,248801.9983
2346,213744.3969
2347,193716.7614
2348,226664.7851
2349,162627.7449
2350,283435.9301
2351,235876.2676
2352,238170.3815
2353,238821.4879
2354,138274.5035
2355,165273.9307
2356,150947.2515
2357,190638.7795
2358,197271.2577
2359,118232.0764
2360,117713.9289
2361,139486.0786
2362,277427.9637
2363,141304.5821
2364,165541.0542
2365,231870.5251
2366,207089.7992
2367,223220.0735
2368,205105.3346
2369,218134.9149
2370,169283.6257
2371,169107.6192
2372,189218.8995
2373,269381.3943
2374,293003.3407
2375,260327.6926
2376,302052.073
2377,336861.2127
2378,136238.543
2379,187435.1932
2380,140133.2871
2381,154883.8972
2382,193269.3331
2383,200865.4332
2384,231327.7968
2385,163493.2152
2386,140400.9434
2387,139205.1071
2388,95582.03778
2389,131168.6194
2390,142526.7971
2391,140333.6217
2392,117245.5281
2393,175863.2571
2394,154741.2745
2395,204906.9306
2396,136355.5275
2397,221778.2791
2398,139126.5029
2399,55569.72054
2400,56901.54908
2401,109344.8091
2402,135209.1688
2403,144523.2495
2404,137827.9764
2405,149962.653
2406,140783.1268
2407,126731.2929
2408,143321.5482
2409,129945.5613
2410,166145.3407
2411,123312.4592
2412,153762.8653
2413,132242.2083
2414,149545.9753
2415,145715.6398
2416,133418.1965
2417,131035.6665
2418,130178.9753
2419,116627.0827
2420,122725.3678
2421,139329.7232
2422,123694.6718
2423,132002.1401
2424,151428.158
2425,230895.0064
2426,135453.5062
2427,121850.0847
2428,180174.8557
2429,120944.5508
2430,129429.2932
2431,117406.8079
2432,143788.7247
2433,142364.9037
2434,139076.331
2435,145667.6568
2436,101631.4727
2437,110503.5615
2438,128198.4163
2439,112448.7941
2440,121111.4291
2441,99923.16106
2442,103998.4956
2443,122796.6578
2444,120757.0515
2445,60042.954
2446,121498.1981
2447,195666.3571
2448,133359.886
2449,104922.1808
2450,148968.2516
2451,119763.9439
2452,208331.0372
2453,90500.51233
2454,114624.756
2455,117317.7243
2456,129247.1249
2457,123792.7341
2458,108117.5743
2459,107830.6173
2460,138992.3934
2461,108088.6337
2462,134599.8336
2463,121984.2763
2464,168617.7625
2465,127950.4818
2466,115302.364
2467,135656.2838
2468,64127.25731
2469,73830.58886
2470,183706.9688
2471,216768.1861
2472,168774.1908
2473,122180.5116
2474,97592.80709
2475,221026.3489
2476,94557.4648
2477,130821.1383
2478,153480.0324
2479,110279.1392
2480,148380.052
2481,122332.5014
2482,117750.8608
2483,118531.8332
2484,121580.0717
2485,127059.8414
2486,150845.7872
2487,177805.0201
2488,156448.3304
2489,146304.2984
2490,157102.1854
2491,92949.87568
2492,182435.2182
2493,148746.1163
2494,160618.314
2495,85114.64577
2496,236000.7786
2497,147471.3884
2498,112812.9111
2499,89998.25622
2500,122361.3559
2501,139641.7592
2502,134510.9515
2503,95703.55378
2504,194381.656
2505,230362.2297
2506,249720.0892
2507,253599.5639
2508,249347.5839
2509,208886.8311
2510,229526.3416
2511,180233.1203
2512,212318.8303
2513,211845.0604
2514,242269.3376
2515,146913.8404
2516,164059.3471
2517,138373.5294
2518,150196.4904
2519,225675.2832
2520,204854.7922
2521,185587.7851
2522,222915.3975
2523,132422.9189
2524,133591.9813
2525,138339.4009
2526,133207.1328
2527,117151.5374
2528,130429.3975
2529,140216.2386
2530,121857.6261
2531,242727.7534
2532,232309.4432
2533,192519.5079
2534,238315.8659
2535,308574.3699
2536,244285.491
2537,247791.7281
2538,175579.1806
2539,186163.6685
2540,166237.7134
2541,183051.0339
2542,156142.0048
2543,129518.9261
2544,124365.8056
2545,132777.1412
2546,129559.4277
2547,137228.4564
2548,151886.12
2549,158268.6046
2550,292571.5017
2551,143307.8031
2552,129493.2291
2553,64592.2987
2554,109988.9572
2555,111639.7861
2556,109176.6904
2557,116520.804
2558,163818.4931
2559,147315.5961
2560,135897.2292
2561,144955.3133
2562,129974.9691
2563,141570.3494
2564,193881.3986
2565,144018.3985
2566,151619.8047
2567,134742.8511
2568,198366.8284
2569,197859.9847
2570,120966.0177
2571,183240.5576
2572,190680.9531
2573,224545.3573
2574,263070.5379
2575,137267.4531
2576,128025.7695
2577,161052.3114
2578,94231.26883
2579,71159.30558
2580,129561.2089
2581,131839.8543
2582,118733.6705
2583,304206.225
2584,159137.1657
2585,167124.38
2586,207021.7851
2587,200592.7475
2588,150616.9606
2589,141408.9303
2590,214119.033
2591,236243.9845
2592,208346.743
2593,243206.1139
2594,181179.9864
2595,208213.9695
2596,332265.3087
2597,187467.2239
2598,258758.727
2599,320666.9854
2600,174473.0544
2601,131945.7932
2602,79647.17969
2603,96978.63941
2604,85636.23051
2605,75142.88824
2606,142680.217
2607,180603.2641
2608,189346.5925
2609,158733.2341
2610,110359.6036
2611,133050.6527
2612,147642.2157
2613,131403.3716
2614,129034.4043
2615,155755.5537
2616,138084.085
2617,172831.9149
2618,209752.0903
2619,193655.7215
2620,185906.8522
2621,178608.983
2622,189128.8796
2623,239464.9283
2624,280781.0001
2625,267542.9294
2626,163844.0946
2627,186796.715
2628,410648.2193
2629,649153.0232
2630,356682.6292
2631,432758.3081
2632,415900.5156
2633,320815.8372
2634,416864.3495
2635,126559.8316
2636,190435.2941
2637,179598.3988
2638,241965.472
2639,189630.3873
2640,155702.5742
2641,103117.0287
2642,199101.3955
2643,105757.7014
2644,121325.2218
2645,101439.0569
2646,95127.2289
2647,99102.73391
2648,146622.4363
2649,143441.3432
2650,154602.2944
2651,146485.4381
2652,424994.1552
2653,243152.5313
2654,225941.7454
2655,386271.4352
2656,319822.4146
2657,339435.5347
2658,276375.1476
2659,301508.8278
2660,338153.0938
2661,350454.5432
2662,364240.834
2663,275439.8501
2664,290502.2325
2665,329262.95
2666,293552.118
2667,168235.9885
2668,181371.8091
2669,168631.9403
2670,277418.9342
2671,183530.2467
2672,184579.7691
2673,197930.313
2674,197500.9126
2675,179969.1887
2676,183394.9547
2677,188973.5635
2678,230086.1719
2679,276723.3194
2680,284256.7009
2681,458443.8215
2682,323262.6806
2683,495734.6827
2684,305768.1493
2685,362896.5014
2686,252718.4973
2687,296221.2935
2688,220660.2018
2689,208562.3328
2690,430030.1422
2691,184242.8909
2692,139183.2906
2693,190624.2089
2694,144341.0364
2695,187922.841
2696,184708.1653
2697,185776.3512
2698,193408.7457
2699,176353.377
2700,159619.2944
2701,154864.5942
2702,110206.5694
2703,156576.253
2704,136425.8898
2705,121533.3917
2706,116378.3957
2707,125666.0588
2708,137155.6801
2709,108522.3199
2710,127464.4273
2711,297540.9962
2712,390393.4649
2713,173084.671
2714,157311.8158
2715,170020.9288
2716,155141.7614
2717,185385.5457
2718,223854.1521
2719,148750.0965
2720,178542.1914
2721,136832.709
2722,155704.634
2723,150038.3268
2724,127091.9717
2725,137794.5752
2726,139918.7334
2727,180846.8425
2728,160788.0699
2729,146797.1774
2730,141025.4276
2731,130183.379
2732,123901.0774
2733,151574.3024
2734,144389.166
2735,132429.5521
2736,132112.1037
2737,122937.3571
2738,145393.1948
2739,155927.8279
2740,133452.5146
2741,148562.0366
2742,147013.1929
2743,141207.3335
2744,150898.3393
2745,144450.1702
2746,143330.3849
2747,150436.812
2748,120833.871
2749,133015.9255
2750,136063.0751
2751,138845.8184
2752,213520.5706
2753,155066.6316
2754,207695.0944
2755,124967.982
2756,103666.8249
2757,77996.17512
2758,83695.7336
2759,158771.0685
2760,113376.046
2761,141948.3077
2762,143323.3379
2763,192375.7622
2764,162315.61
2765,277837.5974
2766,139659.8389
2767,84974.48087
2768,139590.7818
2769,130774.0652
2770,154984.0669
2771,119761.6158
2772,121615.7996
2773,154486.0255
2774,135832.2761
2775,111156.9245
2776,138249.3645
2777,137179.8572
2778,125992.2263
2779,129943.6973
2780,106607.7038
2781,98203.38559
2782,94971.03877
2783,101374.392
2784,123923.2098
2785,122957.4464
2786,86661.41755
2787,128850.5824
2788,80510.76713
2789,188455.1908
2790,78619.75567
2791,116221.9816
2792,68894.88203
2793,158661.4908
2794,110980.1294
2795,114389.7787
2796,110375.0518
2797,210375.216
2798,126177.138
2799,94483.12436
2800,75170.27819
2801,120933.0964
2802,139129.0242
2803,161915.6859
2804,153710.5277
2805,95181.68449
2806,87052.17275
2807,176355.6004
2808,148346.1015
2809,131892.4481
2810,137012.7722
2811,153041.5783
2812,139124.0471
2813,140369.4217
2814,160772.0244
2815,103254.8225
2816,235107.5287
2817,150148.5199
2818,129692.1588
2819,172563.4986
2820,134391.2388
2821,107456.1821
2822,200475.9664
2823,326496.8874
2824,181530.598
2825,160728.9275
2826,131199.7544
2827,141111.452
2828,213612.535
2829,190551.4345
2830,223548.1253
2831,188789.5758
2832,219998.6552
2833,293507.7949
2834,213934.5141
2835,211943.761
2836,185620.8859
2837,166563.0103
2838,144671.2539
2839,184130.0121
2840,193780.2739
2841,195553.5917
2842,217052.4589
2843,124479.9412
2844,147797.3695
2845,123771.1592
2846,209637.9699
2847,199321.9181
2848,225694.8612
2849,205636.8397
2850,283510.4513
2851,235920.7447
2852,230563.3013
2853,232194.0982
2854,143515.8274
2855,199143.3515
2856,191966.4947
2857,185298.4409
2858,191534.3164
2859,116388.5616
2860,135007.9944
2861,135730.8602
2862,192819.2697
2863,130441.7104
2864,248894.5561
2865,140554.8303
2866,147841.7047
2867,93299.21094
2868,108519.4209
2869,106613.2048
2870,139614.6367
2871,94375.85744
2872,54816.09585
2873,96630.77625
2874,138044.092
2875,117322.6911
2876,164715.674
2877,134343.9364
2878,171041.861
2879,130247.4048
2880,94365.31979
2881,159529.1414
2882,149829.1122
2883,195506.6292
2884,190015.1418
2885,188655.2001
2886,214631.6198
2887,106090.3441
2888,135260.8758
2889,54971.9696
2890,87021.19245
2891,144910.2048
2892,68948.31647
2893,95532.80162
2894,62207.23048
2895,326480.9875
2896,305051.0354
2897,211637.0116
2898,170468.6516
2899,215784.9866
2900,161245.587
2901,217326.6541
2902,186870.5133
2903,357294.2986
2904,348364.6776
2905,104649.1533
2906,208520.3617
2907,104294.9825
2908,137846.6481
2909,153051.9138
2910,86136.55397
2911,79647.17969
2912,142478.57
2913,86539.10888
2914,76102.39007
2915,80945.50099
2916,83852.47174
2917,166761.2508
2918,124502.5943
2919,222402.2776
